eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
120.0,5.6,2361,0.3900238275527954,1,256,3.468415856012143,8192
339.8974358974359,20.23077,6607,0.30788832902908325,2,512,4.708851217990741,16384
334.32608695652175,19.152174,6638,0.35668671131134033,3,768,5.943355284980498,24576
359.64864864864865,21.324324,6429,0.35151177644729614,4,1024,7.218037220998667,32768
367.57,22.1,6612,0.3932400941848755,5,1280,8.457494003989268,40960
382.29,23.68,6446,0.4775646924972534,6,1536,9.72863306698855,49152
382.19,23.4,6550,0.3382645845413208,7,1792,10.979913290997501,57344
360.43,21.28,6328,0.23716974258422852,8,2048,12.274976824002806,65536
362.69,21.9,6559,0.3276265859603882,9,2304,13.52442281797994,73728
360.49,20.59,6412,0.3680145740509033,10,2560,14.802404774993192,81920
355.95,20.91,6566,0.3538954257965088,11,2816,16.050618086999748,90112
363.35,21.58,6385,0.37833940982818604,12,3072,17.334199254983105,98304
358.76,20.25,6567,0.3801151514053345,13,3328,18.582104181987233,106496
364.82,20.94,6349,0.4858909249305725,14,3584,19.872759091027547,114688
369.05,21.76,6473,0.4405767321586609,15,3840,21.138759043999016,122880
372.55,22.28,6380,0.35227686166763306,16,4096,22.423160122008994,131072
373.97,22.5,6535,0.32784968614578247,17,4352,23.677135732024908,139264
376.44,22.98,6290,0.40969979763031006,18,4608,24.979972306988202,147456
370.79,21.64,6348,0.34492921829223633,19,4864,26.27092708798591,155648
361.51,20.73,6266,0.32498228549957275,20,5120,27.578662638028618,163840
367.9,20.92,6367,0.3676679730415344,21,5376,28.86576233798405,172032
367.05,21.07,6520,0.3379061222076416,22,5632,30.122587879013736,180224
363.81,20.09,6309,0.34281790256500244,23,5888,31.421424911997747,188416
369.25,21.08,6481,0.39260560274124146,24,6144,32.68581775802886,196608
358.82,19.88,6295,0.322029709815979,25,6400,33.98762159398757,204800
362.69,20.77,6436,0.3477320671081543,26,6656,35.26085746800527,212992
351.24,20.09,6304,0.25881141424179077,27,6912,36.560834111995064,221184
349.96,19.7,6496,0.3786173462867737,28,7168,37.82224823301658,229376
355.37,19.94,6317,0.3887808322906494,29,7424,39.119632118032314,237568
352.41,20.19,6331,0.300819993019104,30,7680,40.41417134198127,245760
361.52,21.57,6526,0.5749087333679199,31,7936,41.66997074498795,253952
376.05,22.69,6360,0.4694592356681824,32,8192,42.95845474401722,262144
361.25,21.49,6522,0.3075576424598694,33,8448,44.21482937497785,270336
367.54,22.27,6335,0.2468891739845276,34,8704,45.50839007803006,278528
359.97,20.68,6517,0.3595643639564514,35,8960,46.765820877975784,286720
351.34,19.86,6344,0.29043078422546387,36,9216,48.05749870900763,294912
346.53,19.86,6516,0.3019198775291443,37,9472,49.31510599900503,303104
348.9,19.73,6385,0.28081971406936646,38,9728,50.59857827302767,311296
344.76,20.1,6551,0.3692905902862549,39,9984,51.849495256028604,319488
350.82,20.85,6353,0.23510855436325073,40,10240,53.139301002025604,327680
360.58,21.58,6524,0.3599749803543091,41,10496,54.395337485009804,335872
355.4,21.34,6414,0.2890443205833435,42,10752,55.6730203370098,344064
354.76,21.24,6535,0.32902997732162476,43,11008,56.92707000201335,352256
357.56,21.18,6363,0.40994971990585327,44,11264,58.21505866298685,360448
352.89,21.45,6520,0.4384295344352722,45,11520,59.472026798001025,368640
352.67,20.18,6389,0.3351002335548401,46,11776,60.75471066002501,376832
353.76,20.44,6544,0.31031107902526855,47,12032,62.00701343402034,385024
351.1,20.61,6374,0.3628374934196472,48,12288,63.29263402702054,393216
354.31,20.25,6527,0.43497878313064575,49,12544,64.54814218397951,401408
367.76,21.9,6404,0.4446823000907898,50,12800,65.82794061402092,409600
377.53,23.32,6580,0.2979732155799866,51,13056,67.07357618800597,417792
371.76,21.81,6352,0.2647320628166199,52,13312,68.36369260097854,425984
369.04,22.24,6561,0.3835720419883728,53,13568,69.61274586600484,434176
371.05,22.52,6398,0.3966245651245117,54,13824,70.89343599003041,442368
355.66,20.97,6488,0.2595862150192261,55,14080,72.15641317202244,450560
355.42,21.36,6423,0.31424105167388916,56,14336,73.4323733060155,458752
356.43,20.62,6588,0.383347749710083,57,14592,74.67650890903315,466944
345.04,19.25,6555,0.34807902574539185,58,14848,75.92658824601676,475136
356.86,20.42,6382,0.3523803949356079,59,15104,77.21063237899216,483328
361.53,20.28,6412,0.3615647554397583,60,15360,78.48866291798186,491520
365.13,20.86,6580,0.2896645665168762,61,15616,79.73408306500642,499712
